feature,frequency,rank,docfreq,group
roberta's,6.461153272537482,21996,2,all
demean,6.461153272537482,21996,2,all
reinstitutionalization,6.461153272537482,21996,2,all
re-indict,6.461153272537482,21996,2,all
lighted,6.461153272537482,21996,2,all
write-in,6.461153272537482,21996,2,all
observers,6.461153272537482,21996,2,all
site-specific,6.461153272537482,21996,2,all
sideline,6.461153272537482,21996,2,all
transitory,6.461153272537482,21996,2,all
nondiplomatic,6.461153272537482,21996,2,all
work-training,6.461153272537482,21996,2,all
employee-employer,6.461153272537482,21996,2,all
shearing,6.461153272537482,21996,2,all
bees,6.461153272537482,21996,2,all
brush,6.461153272537482,21996,2,all
hurricane,6.461153272537482,21996,2,all
ditches,6.461153272537482,21996,2,all
reservoirs,6.461153272537482,21996,2,all
waterways,6.461153272537482,21996,2,all
unmanufactured,6.461153272537482,21996,2,all
plantations,6.461153272537482,21996,2,all
greenhouses,6.461153272537482,21996,2,all
orchards,6.461153272537482,21996,2,all
post-doctoral,6.461153272537482,21996,2,all
crop-dusting,6.461153272537482,21996,2,all
sides,6.461153272537482,21996,2,all
confiscate,6.461153272537482,21996,2,all
oxidizing,6.461153272537482,21996,2,all
fuse,6.461153272537482,21996,2,all
cup,6.461153272537482,21996,2,all
denoting,6.461153272537482,21996,2,all
configuration,6.461153272537482,21996,2,all
bailment,6.461153272537482,21996,2,all
hydraulic,6.461153272537482,21996,2,all
exerts,6.461153272537482,21996,2,all
alcoholicspersons,6.461153272537482,21996,2,all
obliged,6.461153272537482,21996,2,all
affording,6.461153272537482,21996,2,all
incontestable,6.461153272537482,21996,2,all
add-backs,6.461153272537482,21996,2,all
cutrona,6.461153272537482,21996,2,all
airplane,6.461153272537482,21996,2,all
weighed,6.461153272537482,21996,2,all
overriding,6.461153272537482,21996,2,all
twelve-hour,6.461153272537482,21996,2,all
mcnally,6.461153272537482,21996,2,all
somani,6.461153272537482,21996,2,all
lare,6.461153272537482,21996,2,all
carfagna,6.461153272537482,21996,2,all
arthur,6.461153272537482,21996,2,all
technicians-paramedic,6.461153272537482,21996,2,all
devote,6.461153272537482,21996,2,all
posthumous,6.461153272537482,21996,2,all
cavity,6.461153272537482,21996,2,all
superintendence,6.461153272537482,21996,2,all
cemetery's,6.461153272537482,21996,2,all
unrevoked,6.461153272537482,21996,2,all
peritoneal,6.461153272537482,21996,2,all
club-sponsored,6.461153272537482,21996,2,all
interschool,6.461153272537482,21996,2,all
fastened,6.461153272537482,21996,2,all
deserving,6.461153272537482,21996,2,all
hoagland,6.461153272537482,21996,2,all
hackett,6.461153272537482,21996,2,all
lang,6.461153272537482,21996,2,all
advantageous,6.461153272537482,21996,2,all
habitats,6.461153272537482,21996,2,all
vegetative,6.461153272537482,21996,2,all
pollutants,6.461153272537482,21996,2,all
unsanitary,6.461153272537482,21996,2,all
drive-in,6.461153272537482,21996,2,all
endorses,6.461153272537482,21996,2,all
nurse-midwives,6.461153272537482,21996,2,all
copartnership,6.461153272537482,21996,2,all
groundbreaking,6.461153272537482,21996,2,all
wolf,6.461153272537482,21996,2,all
deviated,6.461153272537482,21996,2,all
gradual,6.461153272537482,21996,2,all
demora,6.461153272537482,21996,2,all
souvenir,6.461153272537482,21996,2,all
portrays,6.461153272537482,21996,2,all
reineke,6.461153272537482,21996,2,all
brenner,6.461153272537482,21996,2,all
circulars,6.461153272537482,21996,2,all
mcandrew,6.461153272537482,21996,2,all
226-279,6.461153272537482,21996,2,all
zabel,6.461153272537482,21996,2,all
vindication,6.461153272537482,21996,2,all
disintegration,6.461153272537482,21996,2,all
barbarous,6.461153272537482,21996,2,all
bigamous,6.461153272537482,21996,2,all
common-law,6.461153272537482,21996,2,all
condonation,6.461153272537482,21996,2,all
connivance,6.461153272537482,21996,2,all
embraces,6.461153272537482,21996,2,all
fabricate,6.461153272537482,21996,2,all
xi-a,6.461153272537482,21996,2,all
county-by-county,6.461153272537482,21996,2,all
guzman,6.461153272537482,21996,2,all
fink,6.461153272537482,21996,2,all
rereleases,6.461153272537482,21996,2,all
subpt,6.461153272537482,21996,2,all
rigby,6.461153272537482,21996,2,all
pielli,6.461153272537482,21996,2,all
bernstine,6.461153272537482,21996,2,all
diamond,6.461153272537482,21996,2,all
ecker,6.461153272537482,21996,2,all
subgrantees,6.461153272537482,21996,2,all
subgrant,6.461153272537482,21996,2,all
warner,6.461153272537482,21996,2,all
nonconsenting,6.461153272537482,21996,2,all
klunk,6.461153272537482,21996,2,all
quick-response,6.461153272537482,21996,2,all
qr,6.461153272537482,21996,2,all
url,6.461153272537482,21996,2,all
metcalfe,6.461153272537482,21996,2,all
toohil,6.461153272537482,21996,2,all
landscaping,6.461153272537482,21996,2,all
geospatial,6.461153272537482,21996,2,all
reassign,6.461153272537482,21996,2,all
youtube,6.461153272537482,21996,2,all
tiktok,6.461153272537482,21996,2,all
scrubbed,6.461153272537482,21996,2,all
wheatley,6.461153272537482,21996,2,all
strains,6.461153272537482,21996,2,all
propane,6.461153272537482,21996,2,all
racetrack,6.461153272537482,21996,2,all
to-know,6.461153272537482,21996,2,all
rankings,6.461153272537482,21996,2,all
induces,6.461153272537482,21996,2,all
nontaxable,6.461153272537482,21996,2,all
pennsylvania-based,6.461153272537482,21996,2,all
grant-funded,6.461153272537482,21996,2,all
bullock,6.461153272537482,21996,2,all
bizzarro,6.461153272537482,21996,2,all
vitali,6.461153272537482,21996,2,all
smith-wade-el,6.461153272537482,21996,2,all
causer,6.461153272537482,21996,2,all
department-issued,6.461153272537482,21996,2,all
cepeda,6.461153272537482,21996,2,all
freytiz,6.461153272537482,21996,2,all
post-trial,6.461153272537482,21996,2,all
xiv-c,6.461153272537482,21996,2,all
ligible,6.461153272537482,21996,2,all
apacity,6.461153272537482,21996,2,all
pre-application,6.461153272537482,21996,2,all
istribution,6.461153272537482,21996,2,all
confide,6.461153272537482,21996,2,all
depersonalization,6.461153272537482,21996,2,all
anxious,6.461153272537482,21996,2,all
moods,6.461153272537482,21996,2,all
vidence-based,6.461153272537482,21996,2,all
xcept,6.461153272537482,21996,2,all
amalgamate,6.461153272537482,21996,2,all
detainees,6.461153272537482,21996,2,all
non-law-enforcement-administered,6.461153272537482,21996,2,all
biohazard,6.461153272537482,21996,2,all
intersex,6.461153272537482,21996,2,all
nonheterosexual,6.461153272537482,21996,2,all
cross-service,6.461153272537482,21996,2,all
multiregional,6.461153272537482,21996,2,all
clearinghouses,6.461153272537482,21996,2,all
164-c,6.461153272537482,21996,2,all
163-c,6.461153272537482,21996,2,all
intersectionality,6.461153272537482,21996,2,all
categorizing,6.461153272537482,21996,2,all
covid-relief,6.461153272537482,21996,2,all
280g-11,6.461153272537482,21996,2,all
reentrants,6.461153272537482,21996,2,all
county-provider,6.461153272537482,21996,2,all
kiosks,6.461153272537482,21996,2,all
hipaa-compliant,6.461153272537482,21996,2,all
setup,6.461153272537482,21996,2,all
hotspots,6.461153272537482,21996,2,all
unobligated,6.461153272537482,21996,2,all
suffocation,6.461153272537482,21996,2,all
pennsylvania's,6.461153272537482,21996,2,all
underreported,6.461153272537482,21996,2,all
kirkland,6.461153272537482,21996,2,all
benninghoff,6.461153272537482,21996,2,all
reintegrating,6.461153272537482,21996,2,all
schindler,6.461153272537482,21996,2,all
binge-eating,6.461153272537482,21996,2,all
discusses,6.461153272537482,21996,2,all
interbranch,6.461153272537482,21996,2,all
604-b,6.461153272537482,21996,2,all
gebhard,6.461153272537482,21996,2,all
phillips,6.461153272537482,21996,2,all
postsuicide,6.461153272537482,21996,2,all
post-suicide,6.461153272537482,21996,2,all
best-known,6.461153272537482,21996,2,all
indiscriminately,6.461153272537482,21996,2,all
87r1451,6.461153272537482,21996,2,all
88r257,6.461153272537482,21996,2,all
87r3214,6.461153272537482,21996,2,all
analyzer,6.461153272537482,21996,2,all
compassionate-use,6.461153272537482,21996,2,all
87r887,6.461153272537482,21996,2,all
checkups,6.461153272537482,21996,2,all
88r3598,6.461153272537482,21996,2,all
dio-f,6.461153272537482,21996,2,all
holy,6.461153272537482,21996,2,all
87r5661,6.461153272537482,21996,2,all
cae-d,6.461153272537482,21996,2,all
88r1762,6.461153272537482,21996,2,all
kbb-f,6.461153272537482,21996,2,all
wu,6.461153272537482,21996,2,all
jury's,6.461153272537482,21996,2,all
goodwin,6.461153272537482,21996,2,all
fewest,6.461153272537482,21996,2,all
translational,6.461153272537482,21996,2,all
microbiome,6.461153272537482,21996,2,all
galveston,6.461153272537482,21996,2,all
tyler,6.461153272537482,21996,2,all
dell,6.461153272537482,21996,2,all
88r2737,6.461153272537482,21996,2,all
dysthymia,6.461153272537482,21996,2,all
88r518,6.461153272537482,21996,2,all
scp-d,6.461153272537482,21996,2,all
87r5425,6.461153272537482,21996,2,all
87r6191,6.461153272537482,21996,2,all
e-health,6.461153272537482,21996,2,all
misunderstandings,6.461153272537482,21996,2,all
similarities,6.461153272537482,21996,2,all
88r438,6.461153272537482,21996,2,all
88r6362,6.461153272537482,21996,2,all
gamez,6.461153272537482,21996,2,all
87r1926,6.461153272537482,21996,2,all
kff-d,6.461153272537482,21996,2,all
87r1537,6.461153272537482,21996,2,all
88r3912,6.461153272537482,21996,2,all
noncontact,6.461153272537482,21996,2,all
vrss,6.461153272537482,21996,2,all
tampons,6.461153272537482,21996,2,all
mew-d,6.461153272537482,21996,2,all
manuel,6.461153272537482,21996,2,all
88r6931,6.461153272537482,21996,2,all
frequented,6.461153272537482,21996,2,all
spiller,6.461153272537482,21996,2,all
87r4961,6.461153272537482,21996,2,all
sra-d,6.461153272537482,21996,2,all
87r663,6.461153272537482,21996,2,all
88r6938,6.461153272537482,21996,2,all
kuempel,6.461153272537482,21996,2,all
87r1885,6.461153272537482,21996,2,all
smt-f,6.461153272537482,21996,2,all
gonzález,6.461153272537482,21996,2,all
88r9589,6.461153272537482,21996,2,all
110-351,6.461153272537482,21996,2,all
115-123,6.461153272537482,21996,2,all
t.a.c,6.461153272537482,21996,2,all
leach,6.461153272537482,21996,2,all
87r1887,6.461153272537482,21996,2,all
subclass,6.461153272537482,21996,2,all
assurance's,6.461153272537482,21996,2,all
nr,6.461153272537482,21996,2,all
na,6.461153272537482,21996,2,all
nonnegotiated,6.461153272537482,21996,2,all
across-the-board,6.461153272537482,21996,2,all
87r5041,6.461153272537482,21996,2,all
87r10388,6.461153272537482,21996,2,all
leverages,6.461153272537482,21996,2,all
87r10924,6.461153272537482,21996,2,all
87r10311,6.461153272537482,21996,2,all
88r8828,6.461153272537482,21996,2,all
audiotaped,6.461153272537482,21996,2,all
shh-f,6.461153272537482,21996,2,all
87r7851,6.461153272537482,21996,2,all
dio-d,6.461153272537482,21996,2,all
office-designated,6.461153272537482,21996,2,all
87r2573,6.461153272537482,21996,2,all
88r9758,6.461153272537482,21996,2,all
holsters,6.461153272537482,21996,2,all
88r13119,6.461153272537482,21996,2,all
87r10641,6.461153272537482,21996,2,all
lalani,6.461153272537482,21996,2,all
88r13829,6.461153272537482,21996,2,all
immunologist,6.461153272537482,21996,2,all
neuro-developmental,6.461153272537482,21996,2,all
zwiener,6.461153272537482,21996,2,all
87r14182,6.461153272537482,21996,2,all
jts-d,6.461153272537482,21996,2,all
reduced-fare,6.461153272537482,21996,2,all
87r11246,6.461153272537482,21996,2,all
incentivizes,6.461153272537482,21996,2,all
88r5835,6.461153272537482,21996,2,all
coerced,6.461153272537482,21996,2,all
88r12270,6.461153272537482,21996,2,all
87r362,6.461153272537482,21996,2,all
88r4694,6.461153272537482,21996,2,all
87r2614,6.461153272537482,21996,2,all
88r12556,6.461153272537482,21996,2,all
88r9570,6.461153272537482,21996,2,all
waco,6.461153272537482,21996,2,all
88r3989,6.461153272537482,21996,2,all
accredits,6.461153272537482,21996,2,all
ang-f,6.461153272537482,21996,2,all
nonidentifiable,6.461153272537482,21996,2,all
ajz-d,6.461153272537482,21996,2,all
jcg-d,6.461153272537482,21996,2,all
lujan,6.461153272537482,21996,2,all
88r12942,6.461153272537482,21996,2,all
maw-f,6.461153272537482,21996,2,all
88r7329,6.461153272537482,21996,2,all
88r3692,6.461153272537482,21996,2,all
claim's,6.461153272537482,21996,2,all
nonsuiting,6.461153272537482,21996,2,all
interlocutory,6.461153272537482,21996,2,all
self-protection,6.461153272537482,21996,2,all
medication's,6.461153272537482,21996,2,all
88r13709,6.461153272537482,21996,2,all
88r11908,6.461153272537482,21996,2,all
88r13826,6.461153272537482,21996,2,all
88r9141,6.461153272537482,21996,2,all
lhc,6.461153272537482,21996,2,all
eas,6.461153272537482,21996,2,all
defers,6.461153272537482,21996,2,all
88r805,6.461153272537482,21996,2,all
toth,6.461153272537482,21996,2,all
87r3333,6.461153272537482,21996,2,all
87r171,6.461153272537482,21996,2,all
87r2703,6.461153272537482,21996,2,all
88r2944,6.461153272537482,21996,2,all
88r3656,6.461153272537482,21996,2,all
88r1816,6.461153272537482,21996,2,all
undeniable,6.461153272537482,21996,2,all
work-loss,6.461153272537482,21996,2,all
h.j.r,6.461153272537482,21996,2,all
traces,6.461153272537482,21996,2,all
advocated,6.461153272537482,21996,2,all
biochemical,6.461153272537482,21996,2,all
bhh-d,6.461153272537482,21996,2,all
honored,6.461153272537482,21996,2,all
paxton,6.461153272537482,21996,2,all
uncensored,6.461153272537482,21996,2,all
mlh-d,6.461153272537482,21996,2,all
impoverished,6.461153272537482,21996,2,all
zoo,6.461153272537482,21996,2,all
symphony,6.461153272537482,21996,2,all
alarms,6.461153272537482,21996,2,all
gallery,6.461153272537482,21996,2,all
classical,6.461153272537482,21996,2,all
hit-and-run,6.461153272537482,21996,2,all
injury-accident,6.461153272537482,21996,2,all
assault—training,6.461153272537482,21996,2,all
psychotropics,6.461153272537482,21996,2,all
cannabis-derived,6.461153272537482,21996,2,all
rude,6.461153272537482,21996,2,all
foster-family,6.461153272537482,21996,2,all
discern,6.461153272537482,21996,2,all
riccelli,6.461153272537482,21996,2,all
researched-based,6.461153272537482,21996,2,all
postreferral,6.461153272537482,21996,2,all
ortiz-self,6.461153272537482,21996,2,all
encampments,6.461153272537482,21996,2,all
casinos,6.461153272537482,21996,2,all
peer-driven,6.461153272537482,21996,2,all
field-based,6.461153272537482,21996,2,all
intercepting,6.461153272537482,21996,2,all
farivar,6.461153272537482,21996,2,all
fosse,6.461153272537482,21996,2,all
berg,6.461153272537482,21996,2,all
ryu,6.461153272537482,21996,2,all
willfulness,6.461153272537482,21996,2,all
suspense,6.461153272537482,21996,2,all
snohomish,6.461153272537482,21996,2,all
underresourced,6.461153272537482,21996,2,all
adept,6.461153272537482,21996,2,all
self-identifies,6.461153272537482,21996,2,all
stamps,6.461153272537482,21996,2,all
board-related,6.461153272537482,21996,2,all
postintervention,6.461153272537482,21996,2,all
estimating,6.461153272537482,21996,2,all
passions,6.461153272537482,21996,2,all
well-trained,6.461153272537482,21996,2,all
return-to-community,6.461153272537482,21996,2,all
lethality,6.461153272537482,21996,2,all
purveyors,6.461153272537482,21996,2,all
dakota,6.461153272537482,21996,2,all
wayfair,6.461153272537482,21996,2,all
ripped,6.461153272537482,21996,2,all
couture,6.461153272537482,21996,2,all
9.94b,6.461153272537482,21996,2,all
community-center,6.461153272537482,21996,2,all
panoply,6.461153272537482,21996,2,all
recliner,6.461153272537482,21996,2,all
das,6.461153272537482,21996,2,all
keiser,6.461153272537482,21996,2,all
wege,6.461153272537482,21996,2,all
downward,6.461153272537482,21996,2,all
saldaña,6.461153272537482,21996,2,all
gildon,6.461153272537482,21996,2,all
frockt,6.461153272537482,21996,2,all
torres,6.461153272537482,21996,2,all
streamlines,6.461153272537482,21996,2,all
5.0nonstatutory,6.461153272537482,21996,2,all
4.0nonstatutory,6.461153272537482,21996,2,all
defunct,6.461153272537482,21996,2,all
dva,6.461153272537482,21996,2,all
renumbers,6.461153272537482,21996,2,all
hintz,6.461153272537482,21996,2,all
cancelling,6.461153272537482,21996,2,all
164.0nonstatutory,6.461153272537482,21996,2,all
165.0fiscal,6.461153272537482,21996,2,all
ltes,6.461153272537482,21996,2,all
166.0initial,6.461153272537482,21996,2,all
167.0effective,6.461153272537482,21996,2,all
72.0nonstatutory,6.461153272537482,21996,2,all
73.0fiscal,6.461153272537482,21996,2,all
74.0effective,6.461153272537482,21996,2,all
oci,6.461153272537482,21996,2,all
165.0nonstatutory,6.461153272537482,21996,2,all
166.0fiscal,6.461153272537482,21996,2,all
167.0initial,6.461153272537482,21996,2,all
168.0effective,6.461153272537482,21996,2,all
pro­,6.461153272537482,21996,2,all
sophomores,6.461153272537482,21996,2,all
juniors,6.461153272537482,21996,2,all
4-point,6.461153272537482,21996,2,all
revenue-earned,6.461153272537482,21996,2,all
vorpagel,6.461153272537482,21996,2,all
10.0effective,6.461153272537482,21996,2,all
pupil-led,6.461153272537482,21996,2,all
impersonates,6.461153272537482,21996,2,all
jm,6.461153272537482,21996,2,all
km,6.461153272537482,21996,2,all
lm,6.461153272537482,21996,2,all
om,6.461153272537482,21996,2,all
300x-9,6.461153272537482,21996,2,all
encumber,6.461153272537482,21996,2,all
maxey,6.461153272537482,21996,2,all
michalski,6.461153272537482,21996,2,all
tomczyk,6.461153272537482,21996,2,all
request-for-proposals,6.461153272537482,21996,2,all
5.0effective,6.461153272537482,21996,2,all
1.0fiscal,6.461153272537482,21996,2,all
69.0nonstatutory,6.461153272537482,21996,2,all
70.0fiscal,6.461153272537482,21996,2,all
71.0effective,6.461153272537482,21996,2,all
codifies,6.461153272537482,21996,2,all
mpsw,6.461153272537482,21996,2,all
psy,6.461153272537482,21996,2,all
6.0effective,6.461153272537482,21996,2,all
neylon,6.461153272537482,21996,2,all
cognitions,6.461153272537482,21996,2,all
intrapersonal,6.461153272537482,21996,2,all
non-american,6.461153272537482,21996,2,all
pre-internship,6.461153272537482,21996,2,all
post-internship,6.461153272537482,21996,2,all
53.0nonstatutory,6.461153272537482,21996,2,all
54.0effective,6.461153272537482,21996,2,all
kooyenga,6.461153272537482,21996,2,all
seg,6.461153272537482,21996,2,all
wisconsin-madison's,6.461153272537482,21996,2,all
gametes,6.461153272537482,21996,2,all
oocyte,6.461153272537482,21996,2,all
nonspouse,6.461153272537482,21996,2,all
dallman,6.461153272537482,21996,2,all
penterman,6.461153272537482,21996,2,all
counselor-advanced,6.461153272537482,21996,2,all
technician-advanced,6.461153272537482,21996,2,all
petrowski,6.461153272537482,21996,2,all
stroebel,6.461153272537482,21996,2,all
session's,6.461153272537482,21996,2,all
site-based,6.461153272537482,21996,2,all
wisconsinites,6.461153272537482,21996,2,all
binsfeld,6.461153272537482,21996,2,all
undeserved,6.461153272537482,21996,2,all
afflictions,6.461153272537482,21996,2,all
post-combat,6.461153272537482,21996,2,all
pushup,6.461153272537482,21996,2,all
comrades,6.461153272537482,21996,2,all
federalism,6.461153272537482,21996,2,all
vocabulary,3.531606631932722,26434,1,all
nonlimiting,3.531606631932722,26434,1,all
20-005,3.531606631932722,26434,1,all
subvention,3.531606631932722,26434,1,all
pupil-level,3.531606631932722,26434,1,all
quotients,3.531606631932722,26434,1,all
restructured,3.531606631932722,26434,1,all
wellness-oriented,3.531606631932722,26434,1,all
in-lieu,3.531606631932722,26434,1,all
nonexistence,3.531606631932722,26434,1,all
subverts,3.531606631932722,26434,1,all
device’s,3.531606631932722,26434,1,all
prescriber’s,3.531606631932722,26434,1,all
preyed,3.531606631932722,26434,1,all
molded,3.531606631932722,26434,1,all
succeeds,3.531606631932722,26434,1,all
reinstitution,3.531606631932722,26434,1,all
detainment,3.531606631932722,26434,1,all
patchwork,3.531606631932722,26434,1,all
cracks,3.531606631932722,26434,1,all
infancy,3.531606631932722,26434,1,all
intimately,3.531606631932722,26434,1,all
dialogues,3.531606631932722,26434,1,all
consultees,3.531606631932722,26434,1,all
conceptualization,3.531606631932722,26434,1,all
part-day,3.531606631932722,26434,1,all
nonspecialty,3.531606631932722,26434,1,all
board-eligible,3.531606631932722,26434,1,all
military’s,3.531606631932722,26434,1,all
morale,3.531606631932722,26434,1,all
defense’s,3.531606631932722,26434,1,all
noon,3.531606631932722,26434,1,all
sizes—from,3.531606631932722,26434,1,all
jugs,3.531606631932722,26434,1,all
fibers—increasingly,3.531606631932722,26434,1,all
meats,3.531606631932722,26434,1,all
intestines,3.531606631932722,26434,1,all
placentas,3.531606631932722,26434,1,all
ubiquity,3.531606631932722,26434,1,all
microfibers—shed,3.531606631932722,26434,1,all
polyester,3.531606631932722,26434,1,all
rayon,3.531606631932722,26434,1,all
textiles—are,3.531606631932722,26434,1,all
ubiquitous,3.531606631932722,26434,1,all
nonfiber,3.531606631932722,26434,1,all
absorbable,3.531606631932722,26434,1,all
entanglement,3.531606631932722,26434,1,all
dyes,3.531606631932722,26434,1,all
flame,3.531606631932722,26434,1,all
retardants,3.531606631932722,26434,1,all
waterproof,3.531606631932722,26434,1,all
surface-to-volume,3.531606631932722,26434,1,all
waterborne,3.531606631932722,26434,1,all
sludge,3.531606631932722,26434,1,all
terrestrial,3.531606631932722,26434,1,all
microfiber-laced,3.531606631932722,26434,1,all
fields—primarily,3.531606631932722,26434,1,all
feed—has,3.531606631932722,26434,1,all
high-population,3.531606631932722,26434,1,all
microbeads,3.531606631932722,26434,1,all
wash-off,3.531606631932722,26434,1,all
in-washer,3.531606631932722,26434,1,all
hitachi,3.531606631932722,26434,1,all
panasonic,3.531606631932722,26434,1,all
toshiba,3.531606631932722,26434,1,all
micrometers,3.531606631932722,26434,1,all
distant-site,3.531606631932722,26434,1,all
predegree,3.531606631932722,26434,1,all
trainee’s,3.531606631932722,26434,1,all
registrant’s,3.531606631932722,26434,1,all
birthplace,3.531606631932722,26434,1,all
menses,3.531606631932722,26434,1,all
malformation,3.531606631932722,26434,1,all
registrar’s,3.531606631932722,26434,1,all
entry-level,3.531606631932722,26434,1,all
afrocentric,3.531606631932722,26434,1,all
counselor-to-student,3.531606631932722,26434,1,all
anachronisms,3.531606631932722,26434,1,all
concurs,3.531606631932722,26434,1,all
themselve,3.531606631932722,26434,1,all
human-caused,3.531606631932722,26434,1,all
large-scale,3.531606631932722,26434,1,all
rehabilitation’s,3.531606631932722,26434,1,all
postincarceration,3.531606631932722,26434,1,all
writeups,3.531606631932722,26434,1,all
self-understanding,3.531606631932722,26434,1,all
legislature’s,3.531606631932722,26434,1,all
atom,3.531606631932722,26434,1,all
product’s,3.531606631932722,26434,1,all
upc,3.531606631932722,26434,1,all
analyte,3.531606631932722,26434,1,all
fate,3.531606631932722,26434,1,all
harm-reduction,3.531606631932722,26434,1,all
sonoma,3.531606631932722,26434,1,all
single-occupancy,3.531606631932722,26434,1,all
non-specialty,3.531606631932722,26434,1,all
stratifying,3.531606631932722,26434,1,all
coworker,3.531606631932722,26434,1,all
postdeath,3.531606631932722,26434,1,all
end–of–life,3.531606631932722,26434,1,all
hastens,3.531606631932722,26434,1,all
state-authorized,3.531606631932722,26434,1,all
facility—a,3.531606631932722,26434,1,all
entailed,3.531606631932722,26434,1,all
ctf,3.531606631932722,26434,1,all
volition,3.531606631932722,26434,1,all
fencing,3.531606631932722,26434,1,all
regression,3.531606631932722,26434,1,all
convalescence,3.531606631932722,26434,1,all
agnews,3.531606631932722,26434,1,all
shsnf,3.531606631932722,26434,1,all
nonambulatory,3.531606631932722,26434,1,all
disabled-nursing,3.531606631932722,26434,1,all
nondegenerative,3.531606631932722,26434,1,all
men’s,3.531606631932722,26434,1,all
colony,3.531606631932722,26434,1,all
disabled-continuous,3.531606631932722,26434,1,all
translations,3.531606631932722,26434,1,all
sizeable,3.531606631932722,26434,1,all
mobilehome,3.531606631932722,26434,1,all
slips,3.531606631932722,26434,1,all
buyer’s,3.531606631932722,26434,1,all
fluently,3.531606631932722,26434,1,all
english-language,3.531606631932722,26434,1,all
self-monitoring,3.531606631932722,26434,1,all
e-consult,3.531606631932722,26434,1,all
520e–3,3.531606631932722,26434,1,all
department-based,3.531606631932722,26434,1,all
1.75-percent,3.531606631932722,26434,1,all
sub-subclauses,3.531606631932722,26434,1,all
chdp,3.531606631932722,26434,1,all
contract-by-contract,3.531606631932722,26434,1,all
comparability,3.531606631932722,26434,1,all
11-w-00193,3.531606631932722,26434,1,all
mat,3.531606631932722,26434,1,all
nida,3.531606631932722,26434,1,all
non-sudt,3.531606631932722,26434,1,all
k–12,3.531606631932722,26434,1,all
climates,3.531606631932722,26434,1,all
consolidates,3.531606631932722,26434,1,all
overrepresentation,3.531606631932722,26434,1,all
lessors,3.531606631932722,26434,1,all
nonpossessory,3.531606631932722,26434,1,all
galvanized,3.531606631932722,26434,1,all
steel,3.531606631932722,26434,1,all
gauge,3.531606631932722,26434,1,all
fiberglass,3.531606631932722,26434,1,all
dimensional,3.531606631932722,26434,1,all
marine-grade,3.531606631932722,26434,1,all
plywood,3.531606631932722,26434,1,all
blown,3.531606631932722,26434,1,all
foams,3.531606631932722,26434,1,all
thermoplastic,3.531606631932722,26434,1,all
petrochemical,3.531606631932722,26434,1,all
styrene,3.531606631932722,26434,1,all
monomer,3.531606631932722,26434,1,all
polymer,3.531606631932722,26434,1,all
expandable,3.531606631932722,26434,1,all
bead,3.531606631932722,26434,1,all
extrusion,3.531606631932722,26434,1,all
blow,3.531606631932722,26434,1,all
nonowned,3.531606631932722,26434,1,all
nonadmitted,3.531606631932722,26434,1,all
delimited,3.531606631932722,26434,1,all
first-generation,3.531606631932722,26434,1,all
layer,3.531606631932722,26434,1,all
20-year,3.531606631932722,26434,1,all
all-provider,3.531606631932722,26434,1,all
campus’s,3.531606631932722,26434,1,all
punctual,3.531606631932722,26434,1,all
progressively,3.531606631932722,26434,1,all
defeased,3.531606631932722,26434,1,all
inasmuch,3.531606631932722,26434,1,all
concomitantly,3.531606631932722,26434,1,all
25-percent,3.531606631932722,26434,1,all
crisis-related,3.531606631932722,26434,1,all
covid-related,3.531606631932722,26434,1,all
chair-elect,3.531606631932722,26434,1,all
state-by-state,3.531606631932722,26434,1,all
narrowing,3.531606631932722,26434,1,all
health–related,3.531606631932722,26434,1,all
centuries,3.531606631932722,26434,1,all
trepidation,3.531606631932722,26434,1,all
negativity,3.531606631932722,26434,1,all
adminster,3.531606631932722,26434,1,all
chhb-oar,3.531606631932722,26434,1,all
chhb-oars,3.531606631932722,26434,1,all
community-defined,3.531606631932722,26434,1,all
12-point,3.531606631932722,26434,1,all
schizophrenic,3.531606631932722,26434,1,all
schoolsite-specific,3.531606631932722,26434,1,all
nonpolice,3.531606631932722,26434,1,all
grounding,3.531606631932722,26434,1,all
journaling,3.531606631932722,26434,1,all
compulsivity,3.531606631932722,26434,1,all
catastrophizing,3.531606631932722,26434,1,all
hallways,3.531606631932722,26434,1,all
enforcement-assisted,3.531606631932722,26434,1,all
jurisdiction’s,3.531606631932722,26434,1,all
nondiverted,3.531606631932722,26434,1,all
license-exempt,3.531606631932722,26434,1,all
min,3.531606631932722,26434,1,all
mullin,3.531606631932722,26434,1,all
office’s,3.531606631932722,26434,1,all
piecemeal,3.531606631932722,26434,1,all
most-relied,3.531606631932722,26434,1,all
police-involved,3.531606631932722,26434,1,all
eugene,3.531606631932722,26434,1,all
eugene’s,3.531606631932722,26434,1,all
520e-3,3.531606631932722,26434,1,all
readopt,3.531606631932722,26434,1,all
privately-insured,3.531606631932722,26434,1,all
inward,3.531606631932722,26434,1,all
inbound,3.531606631932722,26434,1,all
106-252,3.531606631932722,26434,1,all
resells,3.531606631932722,26434,1,all
reseller’s,3.531606631932722,26434,1,all
parish,3.531606631932722,26434,1,all
starts,3.531606631932722,26434,1,all
mts,3.531606631932722,26434,1,all
consummation,3.531606631932722,26434,1,all
attaches,3.531606631932722,26434,1,all
single-line,3.531606631932722,26434,1,all
routed,3.531606631932722,26434,1,all
116-172,3.531606631932722,26434,1,all
workgroup’s,3.531606631932722,26434,1,all
gavin,3.531606631932722,26434,1,all
